match_id,season_id,team_batting,team_bowling,match_winner,result,win_by_runs,win_by_wickets,toss_winner,toss_decision,venue,city,venue_region
548373,2012,134,2,2,win,,5.0,134,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
548374,2012,494,252,252,win,,6.0,252,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,India
548380,2012,129,252,129,win,86.0,,252,field,"MA Chidambaram Stadium, Chepauk",Chennai,India
548375,2012,6,1419,6,win,34.0,,6,bat,Subrata Roy Sahara Stadium,Pune,India
548376,2012,2,1,2,win,9.0,,1,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
548377,2012,134,3,3,win,,10.0,134,bat,Sawai Mansingh Stadium,Jaipur,India
548378,2012,6,252,6,win,18.0,,6,bat,Subrata Roy Sahara Stadium,Pune,India
548379,2012,129,3,129,win,38.0,,3,field,M Chinnaswamy Stadium,Bangalore,India
548381,2012,129,6,6,win,,5.0,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598004,2013,1,2,1,tie,,,1,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
597998,2013,252,6,6,win,,6.0,6,field,Eden Gardens,Kolkata,India
597999,2013,1,3,1,win,2.0,,3,field,M Chinnaswamy Stadium,Bangalore,India
598000,2013,2,1419,2,win,22.0,,1419,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598001,2013,134,252,134,win,5.0,,134,bat,Feroz Shah Kotla,Delhi,India
598002,2013,3,129,3,win,9.0,,3,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598003,2013,1419,494,494,win,,8.0,1419,bat,Subrata Roy Sahara Stadium,Pune,India
598005,2013,134,6,134,win,19.0,,6,field,Sawai Mansingh Stadium,Jaipur,India
598006,2013,3,252,3,win,44.0,,3,bat,Wankhede Stadium,Mumbai,India
598007,2013,494,129,129,win,,10.0,129,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598008,2013,6,1,1,win,,8.0,1,field,M Chinnaswamy Stadium,Bangalore,India
598009,2013,134,1419,1419,win,,7.0,134,bat,Subrata Roy Sahara Stadium,Pune,India
598010,2013,252,2,2,win,,3.0,252,bat,Feroz Shah Kotla,Delhi,India
598011,2013,3,1419,3,win,41.0,,3,bat,Wankhede Stadium,Mumbai,India
598012,2013,1,129,129,win,,4.0,129,field,"MA Chidambaram Stadium, Chepauk",Chennai,India
598013,2013,6,2,6,win,48.0,,6,bat,Eden Gardens,Kolkata,India
598014,2013,494,134,134,win,,6.0,134,field,Sawai Mansingh Stadium,Jaipur,India
598017,2013,1,252,252,tie,,,1,field,M Chinnaswamy Stadium,Bangalore,India
598015,2013,1419,129,1419,win,24.0,,1419,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598016,2013,494,6,494,win,4.0,,6,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598025,2013,1419,494,494,win,,7.0,494,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598018,2013,2,1419,2,win,11.0,,1419,field,Maharashtra Cricket Association Stadium,Pune,India
598019,2013,134,3,134,win,87.0,,134,bat,Sawai Mansingh Stadium,Jaipur,India
598020,2013,129,252,129,win,86.0,,129,bat,Feroz Shah Kotla,Delhi,India
598028,2013,494,252,494,win,7.0,,252,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,India
598021,2013,494,2,2,win,,5.0,494,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598030,2013,129,2,129,win,,5.0,2,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598022,2013,6,129,129,win,,4.0,6,bat,Eden Gardens,Kolkata,India
598023,2013,134,1,1,win,,7.0,1,field,M Chinnaswamy Stadium,Bangalore,India
598024,2013,3,252,252,win,,9.0,3,bat,Feroz Shah Kotla,Delhi,India
598026,2013,134,129,129,win,,5.0,134,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598027,2013,1,1419,1,win,130.0,,1419,field,M Chinnaswamy Stadium,Bangalore,India
598029,2013,6,3,3,win,,5.0,6,bat,Eden Gardens,Kolkata,India
598031,2013,494,6,6,win,,6.0,494,bat,Eden Gardens,Kolkata,India
598032,2013,2,134,134,win,,8.0,2,bat,Sawai Mansingh Stadium,Jaipur,India
598033,2013,3,1,3,win,58.0,,3,bat,Wankhede Stadium,Mumbai,India
598038,2013,129,1419,129,win,37.0,,129,bat,Subrata Roy Sahara Stadium,Pune,India
598034,2013,129,6,129,win,14.0,,6,field,"MA Chidambaram Stadium, Chepauk",Chennai,India
598035,2013,252,1419,252,win,15.0,,1419,field,Shaheed Veer Narayan Singh International Stadium,Raipur,India
598036,2013,1,134,134,win,,4.0,134,field,Sawai Mansingh Stadium,Jaipur,India
598037,2013,3,494,3,win,4.0,,3,bat,Wankhede Stadium,Mumbai,India
598040,2013,6,252,252,win,,7.0,6,bat,Shaheed Veer Narayan Singh International Stadium,Raipur,India
598039,2013,3,2,2,win,,7.0,3,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598041,2013,129,494,129,win,15.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598044,2013,252,2,2,win,,6.0,252,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598042,2013,1,1419,1,win,17.0,,1,bat,Subrata Roy Sahara Stadium,Pune,India
598043,2013,134,6,6,win,,8.0,134,bat,Eden Gardens,Kolkata,India
598045,2013,1,494,494,win,,7.0,494,field,M Chinnaswamy Stadium,Bangalore,India
598046,2013,3,129,3,win,60.0,,3,bat,Wankhede Stadium,Mumbai,India
598047,2013,1419,134,134,win,,5.0,1419,bat,Sawai Mansingh Stadium,Jaipur,India
598048,2013,2,1,1,win,,7.0,2,bat,M Chinnaswamy Stadium,Bangalore,India
598049,2013,252,134,134,win,,9.0,252,bat,Sawai Mansingh Stadium,Jaipur,India
598056,2013,2,494,2,win,30.0,,494,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598050,2013,3,6,3,win,65.0,,3,bat,Wankhede Stadium,Mumbai,India
598051,2013,129,2,129,win,77.0,,2,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598052,2013,494,134,134,win,,8.0,134,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598053,2013,6,1419,6,win,46.0,,6,bat,Subrata Roy Sahara Stadium,Pune,India
598054,2013,1,252,1,win,4.0,,252,field,Feroz Shah Kotla,Delhi,India
598055,2013,1419,3,3,win,,5.0,1419,bat,Subrata Roy Sahara Stadium,Pune,India
598063,2013,3,134,3,win,14.0,,134,field,Wankhede Stadium,Mumbai,India
598057,2013,1,6,6,win,,5.0,6,field,JSCA International Stadium Complex,Ranchi,India
598058,2013,129,134,134,win,,5.0,134,field,Sawai Mansingh Stadium,Jaipur,India
598059,2013,252,494,494,win,,5.0,494,field,Feroz Shah Kotla,Delhi,India
598060,2013,2,3,3,win,,7.0,2,bat,Wankhede Stadium,Mumbai,India
598061,2013,1419,6,1419,win,7.0,,6,field,JSCA International Stadium Complex,Ranchi,India
598062,2013,129,252,129,win,33.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
598064,2013,1,494,494,win,,6.0,494,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
598065,2013,134,2,2,win,23.0,,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598066,2013,494,3,494,win,50.0,,3,field,Himachal Pradesh Cricket Association Stadium,Dharamsala,India
598071,2013,134,2,134,win,,4.0,2,bat,Feroz Shah Kotla,Delhi,India
598067,2013,1419,252,1419,win,38.0,,1419,bat,Subrata Roy Sahara Stadium,Pune,India
598068,2013,1,129,1,win,24.0,,129,field,M Chinnaswamy Stadium,Bangalore,India
598069,2013,6,2,2,win,,5.0,6,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
598070,2013,129,3,129,win,48.0,,129,bat,Feroz Shah Kotla,Delhi,India
598072,2013,134,3,3,win,,4.0,134,bat,Eden Gardens,Kolkata,India
598073,2013,129,3,3,win,23.0,,3,bat,Eden Gardens,Kolkata,India
729285,2014,134,2,134,win,,4.0,134,field,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729279,2014,6,3,6,win,41.0,,6,bat,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729281,2014,252,1,1,win,,8.0,1,field,Sharjah Cricket Stadium,,Overseas
729283,2014,129,494,494,win,,6.0,129,bat,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729287,2014,3,1,1,win,,7.0,1,field,Dubai International Cricket Stadium,,Overseas
729291,2014,494,134,494,win,,7.0,494,field,Sharjah Cricket Stadium,,Overseas
729289,2014,6,252,252,win,,4.0,6,bat,Dubai International Cricket Stadium,,Overseas
729293,2014,129,252,129,win,93.0,,129,bat,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729295,2014,494,2,494,win,72.0,,2,field,Sharjah Cricket Stadium,,Overseas
729297,2014,129,134,129,win,7.0,,134,field,Dubai International Cricket Stadium,,Overseas
729299,2014,6,1,6,win,2.0,,1,field,Sharjah Cricket Stadium,,Overseas
729301,2014,2,252,2,win,4.0,,2,bat,Dubai International Cricket Stadium,,Overseas
729303,2014,3,129,129,win,,7.0,3,bat,Dubai International Cricket Stadium,,Overseas
729305,2014,134,1,134,win,,6.0,134,field,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729307,2014,494,6,494,win,23.0,,6,field,Sheikh Zayed Stadium,Abu Dhabi,Overseas
729309,2014,3,252,252,win,,6.0,3,bat,Sharjah Cricket Stadium,,Overseas
729311,2014,2,129,129,win,,5.0,2,bat,Sharjah Cricket Stadium,,Overseas
729317,2014,3,2,2,win,15.0,,3,field,Dubai International Cricket Stadium,,Overseas
729313,2014,1,494,494,win,,5.0,494,field,Dubai International Cricket Stadium,,Overseas
729315,2014,134,6,134,tie,,,134,bat,Sheikh Zayed Stadium,Abu Dhabi,Overseas
733971,2014,129,6,129,win,34.0,,129,bat,JSCA International Stadium Complex,Ranchi,India
733973,2014,494,3,3,win,,5.0,494,bat,Wankhede Stadium,Mumbai,India
733975,2014,252,134,134,win,,7.0,134,field,Feroz Shah Kotla,Delhi,India
733977,2014,2,1,1,win,,4.0,1,field,M Chinnaswamy Stadium,Bangalore,India
733979,2014,134,6,134,win,10.0,,6,field,"Sardar Patel Stadium, Motera",Ahmedabad,India
733981,2014,252,129,129,win,,8.0,129,field,Feroz Shah Kotla,Delhi,India
733983,2014,3,1,3,win,19.0,,1,field,Wankhede Stadium,Mumbai,India
733985,2014,252,6,6,win,,8.0,252,bat,Feroz Shah Kotla,Delhi,India
733987,2014,494,129,494,win,44.0,,129,field,Barabati Stadium,Cuttack,India
733989,2014,2,134,2,win,32.0,,134,field,"Sardar Patel Stadium, Motera",Ahmedabad,India
733991,2014,494,1,494,win,32.0,,1,field,M Chinnaswamy Stadium,Bangalore,India
733993,2014,252,2,2,win,,8.0,2,field,Feroz Shah Kotla,Delhi,India
733995,2014,3,129,129,win,,4.0,129,field,Wankhede Stadium,Mumbai,India
733997,2014,494,6,6,win,,9.0,6,field,Barabati Stadium,Cuttack,India
733999,2014,1,134,134,win,,5.0,1,bat,M Chinnaswamy Stadium,Bangalore,India
734001,2014,2,3,3,win,,7.0,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
734003,2014,134,129,129,win,,5.0,134,bat,JSCA International Stadium Complex,Ranchi,India
734005,2014,1,252,1,win,16.0,,252,field,M Chinnaswamy Stadium,Bangalore,India
734007,2014,2,494,494,win,,6.0,494,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
734013,2014,1,129,1,win,,5.0,129,bat,JSCA International Stadium Complex,Ranchi,India
734009,2014,3,6,6,win,,6.0,6,field,Barabati Stadium,Cuttack,India
734021,2014,1,2,2,win,,7.0,1,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
734011,2014,134,252,134,win,62.0,,252,field,"Sardar Patel Stadium, Motera",Ahmedabad,India
734015,2014,2,6,6,win,,7.0,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
734017,2014,3,134,3,win,25.0,,3,bat,"Sardar Patel Stadium, Motera",Ahmedabad,India
734019,2014,252,494,494,win,,4.0,494,field,Feroz Shah Kotla,Delhi,India
734033,2014,494,134,494,win,16.0,,134,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
734023,2014,129,6,6,win,,8.0,6,field,Eden Gardens,Kolkata,India
734025,2014,494,3,3,win,,7.0,3,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
734027,2014,6,1,6,win,30.0,,1,field,Eden Gardens,Kolkata,India
734029,2014,129,2,2,win,,6.0,2,field,JSCA International Stadium Complex,Ranchi,India
734031,2014,3,252,3,win,15.0,,252,field,Wankhede Stadium,Mumbai,India
734035,2014,1,129,129,win,,8.0,129,field,M Chinnaswamy Stadium,Bangalore,India
734037,2014,2,6,6,win,,4.0,6,field,Eden Gardens,Kolkata,India
734039,2014,252,494,494,win,,7.0,494,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
734041,2014,134,3,3,win,,5.0,3,field,Wankhede Stadium,Mumbai,India
734043,2014,6,494,6,win,28.0,,494,field,Eden Gardens,Kolkata,India
734045,2014,3,129,129,win,,7.0,129,field,Brabourne Stadium,Mumbai,India
734049,2014,494,6,6,win,,3.0,6,field,M Chinnaswamy Stadium,Bangalore,India
734047,2014,494,129,494,win,24.0,,129,field,Wankhede Stadium,Mumbai,India
829705,2015,3,6,6,win,,7.0,6,field,Eden Gardens,Kolkata,India
829707,2015,129,252,129,win,1.0,,252,field,"MA Chidambaram Stadium, Chepauk",Chennai,India
829709,2015,494,134,134,win,26.0,,494,field,Maharashtra Cricket Association Stadium,Pune,India
829711,2015,129,2,129,win,45.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
829713,2015,6,1,1,win,,3.0,1,field,Eden Gardens,Kolkata,India
829715,2015,252,134,134,win,,3.0,134,field,Feroz Shah Kotla,Delhi,India
829717,2015,494,3,494,win,18.0,,3,field,Wankhede Stadium,Mumbai,India
829719,2015,1,2,2,win,,8.0,2,field,M Chinnaswamy Stadium,Bangalore,India
829721,2015,3,134,134,win,,7.0,3,bat,"Sardar Patel Stadium, Motera",Ahmedabad,India
829723,2015,129,6,6,win,,7.0,6,field,Eden Gardens,Kolkata,India
829725,2015,494,252,252,win,,5.0,494,bat,Maharashtra Cricket Association Stadium,Pune,India
829727,2015,2,134,134,win,,6.0,134,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
829729,2015,3,129,129,win,,6.0,3,bat,Wankhede Stadium,Mumbai,India
829731,2015,252,2,252,win,4.0,,252,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
829733,2015,494,6,6,win,,4.0,6,field,Maharashtra Cricket Association Stadium,Pune,India
829735,2015,129,134,134,win,,8.0,129,bat,"Sardar Patel Stadium, Motera",Ahmedabad,India
829737,2015,3,1,3,win,18.0,,1,field,M Chinnaswamy Stadium,Bangalore,India
829739,2015,252,6,6,win,,6.0,6,field,Feroz Shah Kotla,Delhi,India
829741,2015,134,494,494,tie,,,494,field,"Sardar Patel Stadium, Motera",Ahmedabad,India
829743,2015,2,6,2,win,16.0,,6,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
829745,2015,129,1,129,win,27.0,,1,field,M Chinnaswamy Stadium,Bangalore,India
829747,2015,252,3,252,win,37.0,,3,field,Feroz Shah Kotla,Delhi,India
829757,2015,1,252,1,win,,10.0,1,field,Feroz Shah Kotla,Delhi,India
829749,2015,134,1,1,win,,9.0,1,field,"Sardar Patel Stadium, Motera",Ahmedabad,India
829751,2015,3,2,3,win,20.0,,3,bat,Wankhede Stadium,Mumbai,India
829753,2015,129,494,129,win,97.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
829759,2015,2,494,2,win,20.0,,494,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
829761,2015,6,252,6,win,13.0,,6,bat,Eden Gardens,Kolkata,India
829763,2015,1,134,134,no result,,,134,field,M Chinnaswamy Stadium,Bangalore,India
829765,2015,129,6,129,win,2.0,,6,field,"MA Chidambaram Stadium, Chepauk",Chennai,India
829767,2015,494,252,252,win,,9.0,252,field,Feroz Shah Kotla,Delhi,India
829769,2015,3,134,3,win,8.0,,134,field,Wankhede Stadium,Mumbai,India
829771,2015,6,1,1,win,,7.0,1,field,M Chinnaswamy Stadium,Bangalore,India
829773,2015,2,129,2,win,22.0,,129,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
829781,2015,6,2,6,win,35.0,,2,field,Eden Gardens,Kolkata,India
829775,2015,3,494,3,win,23.0,,3,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
829777,2015,134,252,134,win,14.0,,252,field,Brabourne Stadium,Mumbai,India
829779,2015,129,1,129,win,24.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
829783,2015,252,3,3,win,,5.0,252,bat,Wankhede Stadium,Mumbai,India
829785,2015,1,494,1,win,138.0,,494,field,M Chinnaswamy Stadium,Bangalore,India
829787,2015,2,134,2,win,7.0,,134,field,Brabourne Stadium,Mumbai,India
829789,2015,129,3,3,win,,6.0,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
829791,2015,494,6,6,win,,1.0,494,bat,Eden Gardens,Kolkata,India
829793,2015,2,252,2,win,6.0,,2,bat,Shaheed Veer Narayan Singh International Stadium,Raipur,India
829795,2015,1,3,1,win,39.0,,1,bat,Wankhede Stadium,Mumbai,India
829797,2015,129,134,129,win,12.0,,129,bat,"MA Chidambaram Stadium, Chepauk",Chennai,India
829799,2015,2,494,2,win,5.0,,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
829801,2015,129,252,252,win,,6.0,129,bat,Shaheed Veer Narayan Singh International Stadium,Raipur,India
829803,2015,494,1,494,win,22.0,,1,field,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
829805,2015,3,6,3,win,5.0,,6,field,Wankhede Stadium,Mumbai,India
829807,2015,2,1,1,win,,6.0,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
829809,2015,494,129,129,win,,7.0,494,bat,"Punjab Cricket Association Stadium, Mohali",Chandigarh,India
829811,2015,134,6,134,win,9.0,,134,bat,Brabourne Stadium,Mumbai,India
829813,2015,252,1,252,no result,,,1,field,M Chinnaswamy Stadium,Bangalore,India
829815,2015,2,3,3,win,,9.0,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
829817,2015,3,129,3,win,25.0,,3,bat,Wankhede Stadium,Mumbai,India
829819,2015,1,134,1,win,71.0,,1,bat,Maharashtra Cricket Association Stadium,Pune,India
980901,2016,4,3,4,win,,9.0,3,bat,Wankhede Stadium,Mumbai,India
829821,2015,1,129,129,win,,3.0,129,field,JSCA International Stadium Complex,Ranchi,India
829823,2015,3,129,3,win,41.0,,129,field,Eden Gardens,Kolkata,India
980903,2016,252,6,6,win,,9.0,6,field,Eden Gardens,Kolkata,India
980905,2016,494,5,5,win,,5.0,5,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980907,2016,1,2,1,win,45.0,,2,field,M Chinnaswamy Stadium,Bangalore,India
980909,2016,6,3,3,win,,6.0,3,field,Eden Gardens,Kolkata,India
980913,2016,494,252,252,win,,8.0,252,field,Feroz Shah Kotla,Delhi,India
980911,2016,4,5,5,win,,7.0,4,bat,Saurashtra Cricket Association Stadium,Rajkot,India
980915,2016,2,6,6,win,,8.0,2,bat,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980917,2016,3,5,5,win,,3.0,5,field,Wankhede Stadium,Mumbai,India
980925,2016,494,6,6,win,,6.0,6,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980919,2016,4,494,494,win,,6.0,4,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980921,2016,1,252,252,win,,7.0,252,field,M Chinnaswamy Stadium,Bangalore,India
980923,2016,3,2,2,win,,7.0,2,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980927,2016,1,3,3,win,,6.0,3,field,Wankhede Stadium,Mumbai,India
980929,2016,5,2,2,win,,10.0,2,field,Saurashtra Cricket Association Stadium,Rajkot,India
980931,2016,1,4,1,win,13.0,,4,field,Maharashtra Cricket Association Stadium,Pune,India
980933,2016,252,3,252,win,10.0,,3,field,Feroz Shah Kotla,Delhi,India
980935,2016,494,2,2,win,,5.0,2,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980939,2016,4,6,6,win,,2.0,6,field,Maharashtra Cricket Association Stadium,Pune,India
980937,2016,1,5,5,win,,6.0,1,bat,Saurashtra Cricket Association Stadium,Rajkot,India
980941,2016,3,494,3,win,25.0,,494,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980943,2016,2,4,4,win,34.0,,4,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980945,2016,5,252,5,win,1.0,,252,field,Feroz Shah Kotla,Delhi,India
980947,2016,6,3,3,win,,6.0,3,field,Wankhede Stadium,Mumbai,India
980949,2016,4,5,5,win,,3.0,5,field,Maharashtra Cricket Association Stadium,Pune,India
980951,2016,6,252,252,win,27.0,,6,field,Feroz Shah Kotla,Delhi,India
980953,2016,2,1,2,win,15.0,,1,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980955,2016,494,5,494,win,23.0,,5,field,Saurashtra Cricket Association Stadium,Rajkot,India
980957,2016,4,3,3,win,,8.0,3,field,Maharashtra Cricket Association Stadium,Pune,India
980959,2016,1,6,6,win,,5.0,6,field,M Chinnaswamy Stadium,Bangalore,India
980961,2016,5,252,252,win,,8.0,252,field,Saurashtra Cricket Association Stadium,Rajkot,India
980963,2016,6,494,6,win,7.0,,494,field,Eden Gardens,Kolkata,India
980971,2016,494,252,494,win,9.0,,252,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980965,2016,252,4,4,win,,7.0,4,field,Feroz Shah Kotla,Delhi,India
980967,2016,5,2,2,win,,5.0,2,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980969,2016,4,1,1,win,,7.0,1,field,M Chinnaswamy Stadium,Bangalore,India
980973,2016,2,3,2,win,85.0,,3,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
980975,2016,5,6,5,win,,5.0,5,field,Eden Gardens,Kolkata,India
980977,2016,1,494,1,win,1.0,,494,field,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980979,2016,2,4,2,win,4.0,,2,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
980989,2016,4,6,6,win,,8.0,4,bat,Eden Gardens,Kolkata,India
980981,2016,1,3,3,win,,6.0,3,field,M Chinnaswamy Stadium,Bangalore,India
980983,2016,2,252,252,win,,7.0,252,field,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,India
980985,2016,3,494,494,win,,7.0,3,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
980987,2016,1,5,1,win,144.0,,5,field,M Chinnaswamy Stadium,Bangalore,India
980991,2016,494,2,2,win,,7.0,494,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,India
980993,2016,3,252,3,win,80.0,,252,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
981003,2016,252,2,252,win,,6.0,252,field,Shaheed Veer Narayan Singh International Stadium,Raipur,India
980995,2016,6,1,1,win,,9.0,1,field,Eden Gardens,Kolkata,India
980997,2016,252,4,4,win,19.0,,4,field,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
980999,2016,1,494,1,win,82.0,,494,field,M Chinnaswamy Stadium,Bangalore,India
981001,2016,6,5,5,win,,6.0,5,field,Green Park,Kanpur,India
981005,2016,494,4,4,win,,4.0,494,bat,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India
981007,2016,3,5,5,win,,6.0,5,field,Green Park,Kanpur,India
981009,2016,6,2,6,win,22.0,,2,field,Eden Gardens,Kolkata,India
981011,2016,252,1,1,win,,6.0,1,field,Shaheed Veer Narayan Singh International Stadium,Raipur,India
981013,2016,5,1,1,win,,4.0,1,field,M Chinnaswamy Stadium,Bangalore,India
981015,2016,2,6,2,win,22.0,,6,field,Feroz Shah Kotla,Delhi,India
981017,2016,5,2,2,win,,4.0,2,field,Feroz Shah Kotla,Delhi,India
1473456,2025,6,614,614,win,4.0,,6,field,"Eden Gardens, Kolkata",Kolkata,India
981019,2016,2,1,2,win,8.0,,2,bat,M Chinnaswamy Stadium,Bangalore,India
1473454,2025,252,129,252,win,25.0,,252,bat,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India
1473455,2025,134,494,134,win,50.0,,494,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India
1473457,2025,2,615,615,win,,7.0,615,field,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India
1473458,2025,1,3,1,win,12.0,,3,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473461,2025,1,252,252,win,,6.0,252,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India
1473459,2025,494,129,494,win,18.0,,494,bat,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India
1473460,2025,615,134,615,win,58.0,,134,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473462,2025,129,6,6,win,,8.0,6,field,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India
1473463,2025,615,614,614,win,,6.0,614,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473465,2025,1,134,1,win,,9.0,1,field,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473464,2025,494,2,2,win,,8.0,494,bat,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India
1473466,2025,3,252,3,win,12.0,,252,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473467,2025,614,129,129,win,,5.0,129,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473468,2025,494,6,494,win,16.0,,494,bat,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India
1473469,2025,252,134,134,tie,,,134,field,"Arun Jaitley Stadium, Delhi",Delhi,India
1473470,2025,2,3,3,win,,4.0,3,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473473,2025,134,614,614,win,2.0,,614,bat,"Sawai Mansingh Stadium, Jaipur",Jaipur,India
1473477,2025,252,614,252,win,,8.0,252,field,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India
1473471,2025,1,494,494,win,,5.0,494,field,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,India
1473472,2025,252,615,615,win,,7.0,615,field,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India
1473474,2025,494,1,1,win,,7.0,1,field,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India
1473475,2025,129,3,3,win,,9.0,3,field,"Wankhede Stadium, Mumbai",Mumbai,India
1473476,2025,615,6,615,win,39.0,,6,field,"Eden Gardens, Kolkata",Kolkata,India
